ID,Upvotes
363354,-188.25098318381723
354537,2332.311910988222
209720,-328.0099504769214
150078,-628.8269536374182
31479,228.0967069510328
455028,-38.259691834710736
104579,683.3387116330034
102986,340.85349046866423
60804,-406.66456676267103
361348,177.98164524104521
234054,5226.159448993388
212541,-138.3288521442636
452107,-449.9800939943922
227926,-251.24449574944046
340913,1386.071647185886
316690,1024.2438616555623
223984,-362.4176170924845
193558,1525.061900360893
155138,650.8181047250478
36080,-311.7104008062852
355444,383.2417036194419
310281,-8.714171168817131
79606,58.398305128655295
16325,1667.7613738290088
460657,627.4806948474093
159813,15.218668441108264
390567,-127.08556953877428
340325,-335.70162229507565
85871,-373.60070705636974
360723,11829.387123759892
200645,-325.91614545483804
180440,157.25593206174335
9158,28.05163402415667
295966,2210.950835042161
131958,-26.171228190699253
168051,833.0506840389135
246426,99.04729329132027
195598,-346.60689347442144
6177,-417.5944957959069
10574,-399.89038649738484
181076,-58.37506561632438
170742,-181.52187509264854
123659,-151.35013491649894
333658,235.17911654457197
293962,-246.7849659005796
423136,228.80338999694033
90343,567.6997084066704
32867,-475.19086693357775
143820,-503.9823832114994
16783,-285.45737846947907
286877,1958.251842229266
422113,-308.7637725668877
42145,433.9432449678416
377322,-576.6876642910503
232647,-440.71774083829075
320851,34.36099586890646
74336,462.60404875969454
121520,78.20269805925523
46307,-507.6485665056572
137345,-140.23648340238475
426975,-300.78356859785396
126697,-432.45050675084684
188080,-222.5718904917317
399469,-31.064386298690692
132942,-135.87078758413705
199602,622.5740346833184
335704,-73.14457177775654
20602,-450.6521468525066
458202,1361.0190812120493
74016,-145.62323145287473
374627,699.561617020626
169941,101.71925801932997
267769,79.5804776130098
108489,-355.89831070780406
51782,-324.5504610228055
160092,-103.10548047579618
152160,369.64919600353306
162504,64.04331682323948
286106,-0.5561974195214816
331480,-204.76171801944756
451655,-365.92317949737736
311726,-172.5809639488867
199325,-20.776940763509117
24806,-501.78102101495904
237104,-359.1753903789679
252830,199.13936767316665
273090,-274.28794705194264
115172,-290.81947278696504
28445,45.57425143076449
153732,27.856006080719112
40870,-449.8399820982805
212207,189.1353053862842
411175,-231.7370544790831
213177,-409.29610203226684
149578,-522.2203532263376
329243,10.21082272212368
26565,790.9569882196324
242893,1208.7753784953218
163630,-138.26008891969332
11802,-188.99372084311668
434228,800.7539289759354
277388,11307.009085099378
116623,3676.3158505330466
12726,-331.3099103271701
92182,-374.4014495174159
308356,-471.79761809510273
342196,-428.40565715901636
435921,391.1987818269732
117479,1081.8552740806556
20084,-215.81453315164387
110267,1595.130710161142
211485,-417.86686975995343
52505,-590.4439017034163
105490,1219.383148816954
400015,-172.0341508806925
376091,-311.7003470275113
169994,-348.9340133292816
447639,-117.46110779634859
371187,-206.43238008765402
90597,-401.52343084075915
142364,-509.91981149204446
337332,1238.967023068006
381967,261.91604911675
333824,474.2025047009717
148970,-95.9569231643423
164926,-106.08708562462817
283475,-777.8798489246144
385738,71.12691126470304
351580,961.8791420181003
252511,-57.97804449025131
74994,-284.88002931473517
181215,-392.2915664883434
175240,-423.38620175324536
326299,-294.05790649571185
147014,103.57002120788502
43,-98.81388680572294
168852,-432.27468713565867
139899,247.75859255366964
92827,-261.80323062508853
165023,-401.7076448320348
65135,159.9522178188315
438924,-385.1613881242768
124065,-404.5911896715907
468868,18.709267946076125
395456,-250.39738851097312
80156,433.2961628411312
279666,15.700129971918727
255179,611.5539706262487
30329,-398.1693054529007
351240,-323.5498627982558
330034,694.1874871432346
12342,-452.35600897334376
327306,148.39556103396887
110149,-400.08096663234716
368744,-404.4736604542975
96337,1380.9953139214456
343321,-185.58037976161236
79366,-53.03226531845104
199920,-436.6836636824065
22910,2596.6528459283786
446787,-243.6009266163347
367361,-835.1148899085736
272292,-46.44084242019062
333092,-408.40500983227673
192137,11587.60140898828
82097,76.89476245004113
98490,6650.813918830406
114358,512.5183934751999
405496,-308.419621262629
464141,-160.603041372458
34565,-311.76112518701694
446335,-322.10503861930664
38895,45.06714916180016
326932,431.14131391785503
461640,-114.2383342033439
386626,-305.21423660869107
217886,-69.39697841307304
321498,-358.09049763123204
247211,5505.866846586691
25731,232.29667707153232
202584,-439.42641460639567
99937,-372.2045142051425
92509,-212.0616553330878
306100,112.5586735141207
45223,-272.5053914267677
72671,51.69620065001067
55616,1032.6449026404334
398035,-323.44009802241936
154437,-196.36527702280475
468623,-212.02884989242017
316964,-291.11022514962315
232389,2913.9940277674054
208692,-277.5331614795553
64213,-385.60722261115524
204826,-379.58152890834873
296884,34.17818463591675
387856,-212.34350497234598
52733,-248.82156300751817
433114,-273.8794681262438
57249,38.77409840926782
162316,-269.52079087672075
422712,-411.63671125965686
444109,-327.12201525252556
349477,518.5932071689704
207955,621.6392784665959
128102,414.34179233500316
411957,-359.71298781955625
294032,-461.85777974134754
223753,-67.47019450084235
357921,170.6287104222826
73844,-249.27661005390104
365578,-232.23608284220114
380793,-387.61047655086657
185815,329.99270177090995
221374,852.0311603673642
218609,-217.9971480805392
291475,-442.42599071402185
237002,-269.8806354536374
279871,59.185503950538134
232371,-525.3582285151846
168273,-180.3856723841051
75316,-253.05572445150165
3824,-429.7553801896796
438075,-421.04855075929913
160250,252.95515207944612
380340,-339.0473367506857
352801,175.42602114767743
434035,3493.3268737251938
149361,1460.4257819211084
204152,406.5808645018687
369459,1294.4530077788106
351015,46385.131957233396
305068,-366.54227900890334
85319,-449.4756050565579
27745,-231.11906915387914
37261,-471.9290661793597
368918,-307.84593920842497
337189,-438.14114447584956
3327,-548.410558981878
133421,176.27676311053898
30437,-164.53089357908664
303572,1489.6060852217836
136054,694.3811569926561
312527,-140.92339342336265
370874,-217.99111492912553
140592,-167.37159468851274
377841,422.99365837111674
71778,-316.0070770335199
199950,-401.68724086728736
190852,-156.7975681304514
67830,-69.51403933063835
208455,626.9283935707163
462157,-438.4890670113981
228701,40.58803042785411
329939,502.44969518506224
440520,-469.05210196978067
367764,48.83764215453078
127480,-541.4735458177356
186438,-51.373077159139086
200433,-311.5421937860467
200134,-190.96989457293506
275380,1414.7243539632211
99675,-231.9969525136051
307262,-478.42643199876875
354584,-70.2788380722161
402847,-128.66327520665845
90838,-258.6103623490801
152632,-302.1030546286565
319489,293.2441687499267
270904,104.48236180559422
107095,233.64706052809078
338868,408.94584941807926
372699,-295.6723146122089
443059,-318.2276121853151
430108,554.5464853957671
165124,-487.27794309591627
377542,1237.776769568771
399562,536.0334157316006
111046,-80.946628028362
174685,-358.5936784324571
391584,-192.6937762374695
174366,-256.5269494876708
278958,-426.70335180911536
115864,-61.802170769683926
361314,-238.06179521987085
421516,-278.7829086433007
438082,722.3229646724226
100374,-117.71874957304254
406729,-293.45643058235396
220801,-189.97098879699138
416422,-400.87708470299265
211886,-199.64065169704784
310911,1146.819418999992
267518,19.168735317160838
280059,341.0658254482411
366682,-412.31115586710155
67621,-234.0912114530453
192871,444.762498317263
138413,-385.0515005754892
119620,31.576895789680407
11743,26.714833575865725
428813,-255.80193643404547
24097,5966.738375327708
196073,-259.5265424765375
218231,-326.68443420476126
22956,1568.9086851020968
384151,-228.02188664457134
283952,526.6879250978195
39085,724.3798454507605
2991,-159.7517163386812
171726,-180.7735611031458
252146,-208.47807698838506
324628,-530.830509369868
72747,-417.998732780196
302444,-426.3416884236528
10388,-272.9360658025935
354884,45.48840724726392
288553,-71.68573725555774
93869,-342.3212403333186
108902,2577.980972016949
22811,-19.947733854745934
384417,651.4581524313951
238460,610.839053923969
23802,-253.0101194430792
422280,-62.0845387735925
325172,324.3500339952138
172020,-181.54095888548807
187953,-402.7962933014901
188192,-12.649359768657462
330904,-200.9813863641262
284767,166.74255320198512
205553,-253.01889478453018
168767,-170.9596055698728
162077,-160.2792213427284
133451,69.33061221832065
93947,-232.95150443263867
428947,336.10040999822644
83780,227.7813828074705
439983,-227.6993954293953
440957,472.56300538593115
279138,-522.5558843567978
186943,4330.750061885594
308365,25.639252340357928
19830,471.8900175873592
161385,-463.90562217926293
290337,892.6572893158186
88664,878.6045841286345
54460,-263.276390817367
339332,-408.987941272769
168175,-212.08732326872277
395119,146.71256935818565
189326,228.3180556853576
451957,3753.8709184103363
38900,-153.4844147491603
270094,-164.7772063340296
18850,870.8521746478393
248185,-128.1139729794099
436096,-105.14743239566911
252096,-452.0227560384505
401352,-205.65444283978294
137528,300.35819934023567
463563,101.73883389865722
348067,719.83972205023
225666,-229.54425518805178
116407,426.8339256718929
195060,892.2052654467197
285841,-432.1137321007352
3742,-229.13419874942804
382299,-338.5271239437563
198550,-283.84797128149864
343916,-374.1629282651337
163262,692.0790435701115
125884,1273.81163748731
97581,72.66938907477567
274997,1310.8876853198256
239207,2407.3181035228636
130824,1641.0498208597967
45382,807.6321149545054
401828,1589.300484760599
382751,171.92780954535004
95025,59.876219071960975
107932,-247.1122574122053
263896,-404.8378233508706
384260,-90.37704903922784
139494,-59.42083886635589
156849,-189.84982912578715
24318,55.34710702340891
370014,-295.20372586553475
138088,1539.6095320109578
459053,1209.8178329210302
221251,-416.5910353575664
349113,-428.92025988549057
340987,-455.15021550069247
457374,989.2358164229584
400443,39.03720104844433
62920,-331.11128405795864
178234,-156.85676048696
253174,-75.49622134552334
230748,-461.07097965715167
20459,-486.2926080053814
212486,-410.92258013139275
267172,810.7481875553583
253230,-479.36550351437927
336004,-272.80506624114776
102400,210.37581156408413
371546,5189.776114085678
312746,-13.655689618381643
147182,-327.9104588212746
111255,82.01126150212002
430362,-195.05036041140696
78582,-422.5052605940359
179489,-404.20972973688527
162205,-348.5635653706762
279719,-291.49973395295723
273756,2801.262600819103
217540,315.86124828397186
59132,-127.08687934343368
4009,166.06811963482858
416917,13297.19542760628
242710,-123.11959051415326
131075,-212.7530469403548
274995,-388.38511191405235
272967,-461.2626523500079
253851,-279.24820287009015
20358,-206.98748939875185
418242,310.81402344738734
134444,1589.6307598385597
257745,371.8800565112908
245057,8.51485564889424
410087,-576.0629499798208
152121,1376.8676708470457
43641,-430.42347659726653
453796,1443.6374422141757
223879,-202.46034921279224
351122,758.3243487271086
464067,1822.984556674031
350083,998.3609076374603
79277,-301.09402850211956
108719,439.09925814888976
453212,1200.7118552287036
412138,145.56658172080546
124647,-35.81661066787211
144036,4588.26908392358
264360,-487.9374676510164
389625,983.7379975342537
361215,-428.2185371823909
78676,301.6443998537408
13014,511.1363563503938
469938,885.1876495783752
99080,1188.043833908258
275602,848.9781020459473
76205,346.72018474876273
248030,-15.759750234101205
160464,-475.46247296887805
217583,-372.97928441071883
382988,466.0874445802505
176349,-563.4579956336718
288133,-306.1187234115282
334544,952.3324759102193
239481,440.7020368751916
358651,-218.55066706807122
222577,-405.20723865641617
249716,-278.24712047568494
142936,-390.39227123830494
58428,-193.44989450528433
455377,10034.788352664917
218295,-207.24091386329536
232636,-267.70033558217733
133591,-415.5407028321291
72677,328.2179903695148
69364,124.99883230319637
78826,-102.46372353107202
168471,1299.521873027852
453053,-427.9451323251054
61703,699.2113174786182
275694,-345.6206143641728
268511,-333.5305091050021
5672,240.36967517715794
14332,-412.3131634227663
40515,-344.26840698078547
200927,-268.83094433471985
205809,-57.939257007961146
139471,-426.19622356300187
240216,699.1913795807948
20713,223.87333228328902
115712,3288.328044544222
403403,-436.3494518558609
182073,-404.3166210538304
372698,31.466577084425808
78718,-106.39836086895295
417253,-396.14075409672546
72328,734.5123238141571
395449,-442.5624283496094
457430,-238.84451095016237
433971,-389.7009483421166
223854,-246.555859524648
389996,-262.4198544467072
81076,-392.16220546931487
450794,-425.7206558095729
36684,214.2647560058528
261673,-235.93847456655425
193042,117.80345676080799
31575,-11.75290220429406
118716,-443.2177400540064
471417,-77.0592835601642
357501,-250.7176631202816
23711,-266.8806102944745
306463,234.20367926781688
375815,219.58611070014155
265063,-6.67365283069455
21040,-254.58844385794615
313742,-149.0822174261433
189971,353.0942725404946
465651,-0.48573275084066836
457228,-271.50179050478835
264416,22369.733698585515
141028,91.49184815055617
223165,27.96884055935044
309747,1161.9721159400658
31744,-425.5357289030461
122012,212.30252288464197
364994,-500.11529518497497
28910,-375.4934330115068
453067,643.0793291726077
344159,-268.17578328484126
406670,144.95836431611423
363709,1169.1791506140676
278656,-218.32883610609423
283676,599.9855899712022
35545,856.925170871016
260236,-251.23115494091792
192123,-116.08098875757176
92604,-625.5615879869752
55200,-192.10168421596296
396999,196.02186798452595
421656,-414.79159917859215
356745,273.3019126369765
326123,68.02151784318642
275406,3842.337760792183
38468,-597.1622592287791
456363,-137.13229465240033
219808,-43.99290135397928
288518,-400.2934186018313
200737,1393.6964354931836
268204,-122.31347182421752
333629,-400.7618632520603
147992,912.2941958555182
345452,1551.1650644896054
141766,-457.9294253265041
211660,-247.68632470977735
202232,-283.14004371650907
271731,-410.3372278970261
319163,566.6246943365354
160884,2470.874438515731
218894,-30.981505366380077
52247,1379.105846224743
161708,-432.03304189955884
187248,140.20674373005738
89364,-447.96529746848614
154907,0.6845767248526613
402253,-390.41183698587434
150443,-159.5243966354013
277332,-398.34259591259547
446040,668.1937414559598
41219,-207.3958257034702
2605,-386.07970432627275
111997,275.0374143608083
163360,-536.5191615373512
15766,-385.4724895340933
73892,0.32882181029197
157157,-443.8846493360875
443300,-446.33578782195116
59200,-496.6156076256417
204424,-370.30603723503754
206561,946.00208973533
422150,-374.86663772888704
155171,-45.091817429444575
236699,1340.039045092374
286932,63.075591301456484
104563,-448.08140057151684
463437,1183.187734360267
54353,42.68015148756382
49746,-192.48490140392767
275795,-390.40314790472115
358546,-289.2918834894192
136494,-471.97198040160697
81280,-199.36585455977198
457013,-77.68859124551017
374254,-549.3005471015526
214852,871.6420829554315
65323,642.0928414399825
158330,-435.70615160362365
321791,77.58687520763584
355143,-223.13373797650237
412349,-45.72598111362663
85821,332.2047083958857
270726,-256.0380278496532
99867,-525.7931796422932
21754,-84.10463367008595
29745,-126.32842999865042
291222,-86.50893137878396
444941,2688.9104444396985
246522,-105.24269558718936
217239,1073.8000459170246
47577,-463.9287510270024
270686,-449.63486495832694
242875,2280.6878060242066
229015,-355.18719444497657
24659,9315.265295399928
230076,-308.6661099632926
201890,-325.48330749060796
112052,843.2515333136939
148229,-520.0583171204383
89925,-317.8033651898813
78685,-355.2927011095664
462934,-444.453629422315
285452,604.7303261124307
461218,-342.1082579392342
418196,-3.731612530902396
411997,-400.6245948590882
48567,-175.11497058397902
144332,584.4260019897529
292877,-211.22645363304284
241049,-212.65975599102313
6780,-354.5059311316892
237162,11.660645226284316
235247,-257.71607793378763
86510,339.74100516750497
249602,-139.76549900184088
426689,-337.81375325527284
570,-364.1773152839314
206887,467.3833304774793
17865,-142.52615695804982
39029,-435.58899555456844
420914,294.01919492721146
408775,32718.141742063417
206448,199.9990317206471
44034,-192.82712590327236
406509,62.24916702447689
459605,1841.337537089085
321388,120.90327291576125
140562,-169.60898840296812
175017,612.311325825699
152710,-570.3102803715772
62027,532.0196252750056
150584,-129.4825602466086
150157,1217.1369325490612
207687,19435.595932653767
117279,77.81403796163767
402733,-270.1740408191442
128222,-429.94342886402944
229165,3311.536276393053
422855,1192.2113886044897
37204,723.3408247856257
155538,-166.56898724436292
13050,-422.0252390267537
109631,2481.583190749435
459909,-211.40228852031174
69179,943.58761108467
279689,-127.16157758094846
454972,1233.4477510207328
363010,76.05646297938455
389170,-441.5337740819239
212885,276.770999133355
203956,413.76296760053737
413258,-137.27417366708085
229263,-226.84705267367818
382695,-495.1251518461344
37888,-232.89345403538783
461660,-366.50950921858504
165254,-27.85072111290384
296767,-298.37415448018754
215540,-175.13886621789237
158406,-50.2473036723768
152415,-374.0094580670192
46258,-154.39627790297843
178008,6931.0079097128155
284450,231.82615650189354
420345,-366.1036752561079
14226,-361.807113570961
131999,-89.39066625909882
305628,1256.3974642938874
470446,-251.02432705389376
374215,-238.90134693773055
463377,-67.59324223665902
425680,-481.8226916417166
239840,-288.9657369715009
123761,-501.9146763567853
48426,659.2162692115508
97092,1088.760152755785
30566,-558.2665931874981
401804,-252.68411744657755
459688,1719.8130457399475
181107,-176.6534765502865
361488,759.9052775030455
3080,-395.135806787491
120497,848.4377242173734
268158,-374.7407331147978
238759,-74.54548185002034
168634,-2.059717731909018
126318,82.35710074146431
126708,502.5949915610814
455633,876.7463322984247
218516,-72.96938081485195
433983,-339.46333116407004
272564,467.4978055952468
189311,-378.61847163371186
103684,-244.0036770669343
240523,577.7881446819099
1655,4306.239363162372
156660,3409.852321785132
76055,460.27887444263814
118799,-486.36269780676173
194476,2861.7447880892055
179366,1194.6796122484168
386597,2317.410988594076
65045,2.211888953922653
371908,-336.3523194953785
51075,1115.4213047573126
389402,-87.81289338599407
139026,129.95778298479314
138998,1082.4533198049287
428565,157.79872138858343
60188,-270.44894277421065
385379,649.9240918262522
132415,172.7693689267333
115963,17.46194933793538
317292,-393.760205037725
357167,487.6465408272572
91299,-347.2331464681594
42826,-352.5912223159455
329351,-430.39332074994445
290717,689.6856062287545
45049,302.65152145839994
87129,677.9582632931392
309957,236.28866336108518
40525,-162.44001458834109
273347,-174.9736211494187
132295,-524.8759496287767
397237,-313.94955955869756
411528,-310.56180029993743
417472,-103.62542779399485
35487,5522.59047558922
51299,-291.122473640586
3043,-176.69791777380522
7272,159.42932490520013
314497,-410.1670028953024
283562,-173.66944877840382
427611,-370.2829578413215
254580,-495.10854023052485
241600,-309.8375846917877
302172,-366.0562917494668
356918,142.8516728586494
98432,-170.46023171116178
462804,-190.64327984307707
380280,-352.2806276757973
191195,-428.4097064980537
245035,-16.855353728124783
393373,-339.0437087033748
176594,2342.467245115349
30926,-320.6676273922457
105194,-470.250027104181
144606,-201.05730595933142
16922,1420.9084087581284
78911,2120.267991999474
59362,169.40372537716388
321786,1058.5778414643094
137201,217.1489583591968
373849,-127.93719622498435
212418,412.31639397927535
286296,-12.776963740973883
185190,-61.3516337210483
386790,-370.4313291397299
352926,1477.1925641495743
199235,-156.95763296238155
132176,-422.23164521012865
268964,661.252494242917
322171,-328.71864378800177
182019,-306.26090759584827
265572,-483.09664624353286
73217,-289.5760793381073
396977,123.41488553277156
239967,-233.70289713073518
328777,747.1558330754763
228649,-267.08274577223096
323169,159.5957901764076
82317,1127.9362357100217
150408,-28.442667778283237
166125,-271.1704144320035
195305,94.68525863043732
44099,-61.01972844448068
220710,8.902845796822078
295195,-128.1843644227415
237150,-173.45578062431917
47873,393.94155849501016
402883,-498.62435643363386
397194,-1044.925887222004
466972,-393.0152284610849
209882,-535.8711549850389
317206,12610.654041242582
61424,250.34183810396365
81562,-201.47196702954642
363431,-492.090313826091
48893,-323.83322205171976
251471,135.93487518103507
278403,13.318596874672778
436041,-117.97001513698831
21659,-401.22548182827603
468244,-292.41418262414487
145026,-98.62805118833435
289805,96.55119710177792
238999,-207.01030777105512
348187,3331.445370612717
22265,2683.1512048355626
387279,-430.1112220253999
258882,-364.949527787536
209152,446.8180837074738
446620,2257.312770292776
453452,150.0300875639375
166825,-18.30054448314911
17459,499.0216253758808
373055,459.0654484793461
236495,177.92347385376303
101426,-112.81152440848209
228396,211.41974726735253
283887,128.92880753556176
8584,-103.22343235974742
34580,-61.232856357958156
129774,-215.36372236166414
307677,2877.5927266101166
61025,-326.23479394962015
250750,-277.6985773202862
136453,29.5139604143738
391143,2879.682238889081
269044,4324.741837812182
25161,-203.66740941453853
402328,21.783697711162574
100014,-303.4694826105336
254757,-315.71240468768434
468759,5733.888438946732
460019,-5.800537779138153
182402,-230.4305381799577
55837,232.513250972535
155494,2982.8018239462335
88813,1196.453942609253
20345,-301.19823304335114
5802,-275.65124751221583
416767,-100.4957861247928
222008,-431.10237143719246
201334,8.581123517178924
74774,205.4992192643694
74139,231.44952702612028
143525,1269.335677558958
210873,145.99034027172308
109805,-279.49794683858113
105593,-446.81528342165063
176414,-368.50940987251334
50439,-401.21603235324005
259991,-104.68688256574234
156422,-400.9094780394372
32595,-252.4011232934139
4112,-245.5437134209257
225057,556.1064918861864
70885,36.44812855746119
376987,-269.74441884762
248644,174.83286645280248
277076,19.99827921177979
398086,15.997283142662013
332387,239.71813699352464
463867,1585.7207568658255
5476,-120.0202713478061
248540,-32.60665262635098
160310,149.28116409650067
137352,-311.58543452974106
45341,-221.28052350840392
142314,-32.81347924671928
94934,-353.2604395168628
347770,-134.6805355224733
133869,404.61735778409314
330309,-552.1007101375985
154411,-228.3359709701893
273630,-428.23367821073776
423524,143.95573239571092
197383,1197.4725459744607
74039,-225.36083148774821
283860,-226.94237016501893
372000,3638.454338478815
389328,161.80377826111146
422092,-229.42964461436003
301848,-291.15125675091656
332838,1368.6509957636874
281080,4.180630618307191
3075,-444.47253729252355
92388,-207.90214045506568
182968,239.82181012195377
357488,1706.864046802002
294434,-378.8329926137754
197140,-208.66721140597292
247223,-370.5840004929586
53381,802.3812510906052
60528,209.21399445839955
405242,-511.6398403161945
168252,846.697111866333
218547,-181.5067740331787
63063,390.40013737858186
378166,12.027219195806936
321582,-431.3869742492129
262309,-350.3055380342921
131448,-152.42459863388783
338414,841.7933995121505
165836,-444.63301592168614
12732,1002.8075605335243
5309,-342.99387853924276
313455,-276.3960299570249
2873,1269.5452079394563
428914,-25.498695142811073
75441,-385.42134601229884
114969,-423.38729805668413
445435,-108.85630108525376
144308,286.34539067426846
458328,-100.83298552501176
85411,111.03871575136912
423014,253.05164395903643
176888,-313.60851005013666
368323,-450.73926605437055
114871,-349.1177695782898
281190,114.38911166536371
270210,2607.262582011253
19791,-294.2792212036261
180479,-250.63445979485493
201939,-388.6273745939688
267331,538.3692426982902
106254,347.07927730875537
23788,-448.9031378804764
312243,-7.215385593288033
179060,-487.41227138336467
258189,-110.20510322542356
265093,-461.1137606159341
157073,-288.3994674189788
455239,-330.05444696923604
423301,-377.4815445691845
419516,1332.8725683789025
31089,-164.51895443790613
247863,10.083178100559621
268838,1816.940207886059
31350,-518.1855308408163
164587,-374.42692274569856
